number,origin,destination,code,distance,duration,toll
71,"106.307813,29.55804","106.518865,29.504375",0,31325,2340,0
72,"106.307813,29.55804","106.499266,29.620207",0,28825,1920,0
73,"106.307813,29.55804","106.465902,29.573581",0,24025,1800,0
74,"106.307813,29.55804","106.576256,29.557443",0,41722,3480,0
75,"106.307813,29.55804","106.461372,29.532614",0,24795,1920,0
76,"106.307813,29.55804","106.556882,29.568347",0,33180,2940,0
77,"106.307813,29.55804","106.682204,29.624552",0,48160,2940,0
78,"106.307813,29.55804","106.548222,29.581026",0,35298,2820,0
79,"106.307813,29.55804","106.408096,29.803608",0,37695,2160,23
80,"106.307813,29.55804","106.520058,29.605993",0,30849,2580,0
81,"106.307813,29.55804","106.484414,29.754229",0,43068,2520,16
82,"106.307813,29.55804","106.499084,29.620278",0,29651,2220,0
83,"106.307813,29.55804","106.351461,29.5216",0,8868,900,0
84,"106.307813,29.55804","106.518746,29.625885",0,33346,2340,0
85,"106.307813,29.55804","106.506101,29.596163",0,28121,2220,0
86,"106.307813,29.55804","106.648847,29.089485",0,83926,4740,30
87,"106.307813,29.55804","106.303766,29.332745",0,32553,1860,18
88,"106.307813,29.55804","106.564655,29.639156",0,38479,2940,0
89,"106.307813,29.55804","106.611483,29.711383",0,49070,3660,0
90,"106.307813,29.55804","106.441199,29.397201",0,45507,3600,0
91,"106.307813,29.55804","106.453437,29.546603",0,20060,1800,0
92,"106.307813,29.55804","106.573154,29.560096",0,36967,3540,0
93,"106.307813,29.55804","106.501284,29.585424",0,27590,2220,0
94,"106.307813,29.55804","106.548222,29.581026",0,35298,2820,0
95,"106.307813,29.55804","106.491675,29.63761",0,30669,2340,0
96,"106.307813,29.55804","106.491675,29.63761",0,30669,2340,0
97,"106.307813,29.55804","106.491675,29.63761",0,30669,2340,0
98,"106.307813,29.55804","106.491675,29.63761",0,30669,2340,0
99,"106.307813,29.55804","106.554929,29.559583",0,34491,2640,0
0,"106.549381,29.52491","106.384825,29.676384",0,35600,2880,0
1,"106.549381,29.52491","106.556809,29.517229",0,2972,600,0
2,"106.549381,29.52491","106.57485,29.733029",0,39433,3000,0
3,"106.549381,29.52491","106.569953,29.481373",0,8581,1260,0
4,"106.549381,29.52491","106.515487,29.624322",0,24888,1800,0
5,"106.549381,29.52491","106.563185,29.465776",0,11795,1500,0
6,"106.549381,29.52491","106.794496,29.687276",0,49526,3180,0
7,"106.549381,29.52491","106.56982,29.584005",0,10093,1380,0
8,"106.549381,29.52491","106.423114,29.838559",0,44822,3000,0
9,"106.549381,29.52491","106.483385,29.629215",0,19316,2100,0
10,"106.549381,29.52491","106.411922,29.810434",0,42514,2880,0
11,"106.549381,29.52491","106.545594,29.500913",0,8133,1260,0
12,"106.549381,29.52491","106.372849,29.634566",0,30745,2460,0
13,"106.549381,29.52491","106.537811,29.590335",0,12489,1680,0
14,"106.549381,29.52491","106.575366,29.577498",0,9286,1320,0
15,"106.549381,29.52491","106.633012,29.717755",0,44014,3600,0
16,"106.549381,29.52491","106.549654,29.612006",0,21383,1860,0
17,"106.549381,29.52491","106.645588,29.765431",0,50107,3240,7
18,"106.549381,29.52491","106.524153,29.385368",0,23845,3060,0
19,"106.549381,29.52491","106.532099,29.51222",0,5712,960,0
20,"106.549381,29.52491","106.516043,29.622297",0,26928,1920,0
21,"106.549381,29.52491","106.587459,29.543327",0,8244,1320,0
22,"106.549381,29.52491","106.820019,29.693393",0,48447,3240,11
23,"106.549381,29.52491","106.60369,29.632117",0,39486,3660,0
24,"106.549381,29.52491","106.47412,29.76077",0,33782,2760,0
25,"106.549381,29.52491","106.307813,29.55804",0,31435,2820,0
26,"106.549381,29.52491","106.577512,29.691415",0,36069,3000,0
27,"106.549381,29.52491","106.543839,29.473039",0,6703,1140,0
28,"106.549381,29.52491","106.494448,29.454464",0,14156,1560,0
29,"106.549381,29.52491","106.311379,29.681187",0,42641,3240,4
30,"106.549381,29.52491","106.50355,29.606218",0,16733,1800,0
31,"106.549381,29.52491","106.488323,29.702462",0,27522,2640,0
32,"106.549381,29.52491","106.464633,29.556611",0,19460,1860,0
33,"106.549381,29.52491","106.487723,29.464073",0,13358,1560,0
34,"106.549381,29.52491","106.515357,29.501573",0,6476,960,0
35,"106.549381,29.52491","106.800921,29.652905",0,45038,2940,11
36,"106.549381,29.52491","106.340831,29.626253",0,32066,3000,0
37,"106.549381,29.52491","106.244431,29.481045",0,36298,2580,27
38,"106.549381,29.52491","106.494448,29.454464",0,14156,1560,0
39,"106.549381,29.52491","106.488323,29.702462",0,27522,2640,0
40,"106.549381,29.52491","106.595651,29.423402",0,20593,2460,0
41,"106.549381,29.52491","106.767814,29.628511",0,42404,2820,0
42,"106.549381,29.52491","106.43982,29.667897",0,30455,2580,0
43,"106.549381,29.52491","106.478925,29.554136",0,12959,1620,0
44,"106.549381,29.52491","106.478925,29.554136",0,12959,1620,0
45,"106.549381,29.52491","106.549354,29.560878",0,8982,1380,0
46,"106.549381,29.52491","106.591757,29.56081",0,14067,2340,0
47,"106.549381,29.52491","106.744944,29.609495",0,42330,2700,0
48,"106.549381,29.52491","106.508461,29.602091",0,15969,1680,0
49,"106.549381,29.52491","106.535587,29.807428",0,43644,3360,0
50,"106.549381,29.52491","106.645811,29.48559",0,13767,1320,0
51,"106.549381,29.52491","106.772502,29.681089",0,47819,3120,0
52,"106.549381,29.52491","106.580104,29.560173",0,8673,1740,0
53,"106.549381,29.52491","106.450784,29.46597",0,19269,1980,0
54,"106.549381,29.52491","106.51557,29.585954",0,13938,1560,0
55,"106.549381,29.52491","106.44339,29.833109",0,46094,3420,0
56,"106.549381,29.52491","106.565222,29.664372",0,34144,2760,0
57,"106.549381,29.52491","106.494448,29.454464",0,14156,1560,0
58,"106.549381,29.52491","106.509122,29.615086",0,25481,1800,0
59,"106.549381,29.52491","106.508461,29.602091",0,15969,1680,0
60,"106.549381,29.52491","106.508461,29.602091",0,15969,1680,0
61,"106.549381,29.52491","106.514249,29.582631",0,12892,1320,0
62,"106.549381,29.52491","106.508461,29.602091",0,15969,1680,0
63,"106.549381,29.52491","106.6134,29.688502",0,32172,2940,0
64,"106.549381,29.52491","106.453638,29.650345",0,29486,2880,0
65,"106.549381,29.52491","106.626114,29.398649",0,28108,2220,0
66,"106.549381,29.52491","106.533997,29.565588",0,10297,1260,0
67,"106.549381,29.52491","106.551843,29.650122",0,28990,2400,0
68,"106.549381,29.52491","106.581698,29.520627",0,7804,1020,0
69,"106.549381,29.52491","106.52288,29.550783",0,12629,1380,0
70,"106.549381,29.52491","106.512547,29.511351",0,6666,1200,0
71,"106.549381,29.52491","106.473207,29.564749",0,14723,1620,0
72,"106.549381,29.52491","106.481465,29.771363",0,35337,3000,0
73,"106.549381,29.52491","106.481465,29.771363",0,35337,3000,0
74,"106.549381,29.52491","106.641637,29.612773",0,38575,2700,0
75,"106.549381,29.52491","106.55654,29.562133",0,8902,1380,0
76,"106.549381,29.52491","106.57571,29.580888",0,9906,1380,0
77,"106.549381,29.52491","106.575313,29.577264",0,9282,1320,0
78,"106.549381,29.52491","106.577057,29.578312",0,10332,1440,0
79,"106.549381,29.52491","106.324981,29.525253",0,25666,2220,0
80,"106.549381,29.52491","106.54485,29.416135",0,16446,2100,0
81,"106.549381,29.52491","106.538812,29.657252",0,30040,2760,0
82,"106.549381,29.52491","106.538812,29.657252",0,30040,2760,0
83,"106.549381,29.52491","106.590121,29.568028",0,13539,1800,0
84,"106.549381,29.52491","106.487157,29.628072",0,19327,2040,0
85,"106.549381,29.52491","106.524603,29.541083",0,6532,1200,0
86,"106.549381,29.52491","106.524603,29.541083",0,6532,1200,0
87,"106.549381,29.52491","106.539246,29.599319",0,16553,1680,0
88,"106.549381,29.52491","105.738583,29.70041",0,97354,5820,60
89,"106.549381,29.52491","106.496322,29.619746",0,27101,2100,0
90,"106.549381,29.52491","106.54746,29.415515",0,16755,2160,0
91,"106.549381,29.52491","106.505464,29.554275",0,14903,1860,0
92,"106.549381,29.52491","106.424981,29.816815",0,43888,3060,0
93,"106.549381,29.52491","106.437744,29.834768",0,45321,3420,7
94,"106.549381,29.52491","105.70941,29.703558",0,99304,6000,60
95,"106.549381,29.52491","106.453589,29.540679",0,14281,1740,0
96,"106.549381,29.52491","106.412223,29.811194",0,42513,2880,0
97,"106.549381,29.52491","106.556505,29.562989",0,8674,1320,0
98,"106.549381,29.52491","106.543865,29.425925",0,15128,1920,0
99,"106.549381,29.52491","106.543865,29.425925",0,15128,1920,0
0,"106.577512,29.691415","106.543666,29.633111",0,17140,1860,0
1,"106.577512,29.691415","106.609572,29.665203",0,9600,1200,0
2,"106.577512,29.691415","106.641637,29.612773",0,17442,1560,0
3,"106.577512,29.691415","106.55654,29.562133",0,23878,2520,0
4,"106.577512,29.691415","106.516845,29.616736",0,16136,1560,0
5,"106.577512,29.691415","106.55654,29.562133",0,23878,2520,0
6,"106.577512,29.691415","106.55654,29.562133",0,23878,2520,0
7,"106.577512,29.691415","106.520006,29.557101",0,26187,2400,0
8,"106.577512,29.691415","106.350857,29.523768",0,43056,3120,0
9,"106.577512,29.691415","106.564296,29.654847",0,19926,2160,0
10,"106.577512,29.691415","106.402117,29.80278",0,25435,1680,0
11,"106.577512,29.691415","106.448115,29.518068",0,34245,2760,0
12,"106.577512,29.691415","106.575232,29.723521",0,5819,780,0
13,"106.577512,29.691415","106.714731,29.464225",0,47998,2820,26
14,"106.577512,29.691415","106.524603,29.541083",0,30758,2820,0
15,"106.577512,29.691415","106.548418,29.585873",0,20712,2100,0
16,"106.577512,29.691415","106.539246,29.599319",0,17538,1620,0
17,"106.577512,29.691415","106.333469,29.309595",0,68828,4560,18
18,"106.577512,29.691415","106.533262,29.609008",0,16302,1500,0
19,"106.577512,29.691415","105.742796,29.697112",0,96936,5160,78
20,"106.577512,29.691415","106.396445,29.653095",0,37630,2940,0
21,"106.577512,29.691415","106.424981,29.816815",0,28066,1920,0
22,"106.577512,29.691415","106.437744,29.834768",0,29499,2160,7
23,"106.577512,29.691415","106.48994,29.601242",0,20034,1860,0
24,"106.577512,29.691415","106.583517,29.661082",0,5381,720,0
25,"106.577512,29.691415","106.609065,29.657856",0,9366,1020,0
26,"106.577512,29.691415","106.578811,29.583062",0,20631,2160,0
27,"106.577512,29.691415","106.33835,29.715338",0,34113,2220,0
28,"106.577512,29.691415","106.498158,29.548044",0,28676,2700,0
29,"106.577512,29.691415","106.48455,29.561045",0,23534,2580,0
30,"106.577512,29.691415","106.48455,29.561045",0,23534,2580,0
31,"106.577512,29.691415","106.609065,29.657856",0,9366,1020,0
32,"106.577512,29.691415","106.472794,29.565228",0,24810,2460,0
33,"106.577512,29.691415","106.51144,29.595375",0,19226,1920,0
34,"106.577512,29.691415","106.417592,29.804513",0,25936,1740,0
35,"106.577512,29.691415","106.532388,29.658287",0,14044,1500,0
36,"106.577512,29.691415","106.455966,29.510073",0,35024,2700,0
37,"106.577512,29.691415","106.517691,29.624592",0,14635,1440,0
38,"106.577512,29.691415","106.619487,29.698856",0,6058,1200,0
39,"106.577512,29.691415","106.560036,29.793809",0,16545,1260,0
40,"106.577512,29.691415","106.341044,29.605",0,40595,2520,0
41,"106.577512,29.691415","106.469056,29.59934",0,22634,1920,0
42,"106.577512,29.691415","106.50817,29.588904",0,19572,2040,0
43,"106.577512,29.691415","106.545289,29.741987",0,9913,1140,0
44,"106.577512,29.691415","106.632519,29.713308",0,10455,1380,0
45,"106.577512,29.691415","106.57406,29.645788",0,18992,1980,0
46,"106.577512,29.691415","106.527229,29.467279",0,37468,3240,0
47,"106.577512,29.691415","106.575573,29.692734",0,243,60,0
48,"106.577512,29.691415","106.454977,29.548087",0,28286,2400,0
49,"106.577512,29.691415","106.489784,29.538306",0,28709,2700,0
50,"106.577512,29.691415","106.479904,29.554766",0,28020,2640,0
51,"106.577512,29.691415","106.544137,29.415566",0,52073,3360,0
52,"106.577512,29.691415","106.575235,29.57739",0,18882,1980,0
53,"106.577512,29.691415","106.611387,29.958465",0,39563,2580,23
54,"106.577512,29.691415","106.238898,29.586376",0,54684,3660,23
55,"106.577512,29.691415","106.538333,29.575092",0,20592,2400,0
56,"106.577512,29.691415","106.69207,29.535359",0,34335,2880,0
57,"106.577512,29.691415","106.529903,29.539833",0,26782,2760,0
58,"106.577512,29.691415","106.528709,29.434222",0,42703,3840,0
59,"106.577512,29.691415","106.559716,29.670023",0,9055,1080,0
60,"106.577512,29.691415","106.520534,29.545507",0,30062,2880,0
61,"106.577512,29.691415","106.533997,29.565588",0,22709,2280,0
62,"106.577512,29.691415","106.475918,29.5642",0,28638,2520,0
63,"106.577512,29.691415","106.583453,29.560892",0,24495,3120,0
64,"106.577512,29.691415","106.333469,29.309595",0,68828,4560,18
65,"106.577512,29.691415","106.682204,29.624552",0,17933,1680,0
66,"106.577512,29.691415","106.682204,29.624552",0,17933,1680,0
67,"106.577512,29.691415","106.500604,29.594106",0,17990,1920,0
68,"106.577512,29.691415","106.484789,29.62849",0,16278,1500,0
69,"106.577512,29.691415","106.528709,29.434222",0,42703,3840,0
70,"106.577512,29.691415","106.559528,29.670285",0,9039,1080,0
71,"106.577512,29.691415","106.518865,29.504375",0,33152,2880,0
72,"106.577512,29.691415","106.499266,29.620207",0,18238,1740,0
73,"106.577512,29.691415","106.465902,29.573581",0,25604,2160,0
74,"106.577512,29.691415","106.576256,29.557443",0,24037,2820,0
75,"106.577512,29.691415","106.461372,29.532614",0,36272,2880,0
76,"106.577512,29.691415","106.556882,29.568347",0,24060,2580,0
77,"106.577512,29.691415","106.682204,29.624552",0,17933,1680,0
78,"106.577512,29.691415","106.548222,29.581026",0,20777,2220,0
79,"106.577512,29.691415","106.408096,29.803608",0,25194,1620,0
80,"106.577512,29.691415","106.520058,29.605993",0,21122,2100,0
81,"106.577512,29.691415","106.484414,29.754229",0,15622,1320,0
82,"106.577512,29.691415","106.499084,29.620278",0,15702,1560,0
83,"106.577512,29.691415","106.351461,29.5216",0,41531,3000,0
84,"106.577512,29.691415","106.518746,29.625885",0,14445,1320,0
85,"106.577512,29.691415","106.506101,29.596163",0,17984,1920,0
86,"106.577512,29.691415","106.648847,29.089485",0,87834,5280,30
87,"106.577512,29.691415","106.303766,29.332745",0,66247,4260,18
88,"106.577512,29.691415","106.564655,29.639156",0,18567,2040,0
89,"106.577512,29.691415","106.611483,29.711383",0,7004,960,0
90,"106.577512,29.691415","106.441199,29.397201",0,56984,4560,0
91,"106.577512,29.691415","106.453437,29.546603",0,28780,2580,0
92,"106.577512,29.691415","106.573154,29.560096",0,24225,3240,0
93,"106.577512,29.691415","106.501284,29.585424",0,18967,2160,0
94,"106.577512,29.691415","106.548222,29.581026",0,20777,2220,0
95,"106.577512,29.691415","106.491675,29.63761",0,14279,1260,0
96,"106.577512,29.691415","106.491675,29.63761",0,14279,1260,0
97,"106.577512,29.691415","106.491675,29.63761",0,14279,1260,0
98,"106.577512,29.691415","106.491675,29.63761",0,14279,1260,0
99,"106.577512,29.691415","106.554929,29.559583",0,23911,2520,0
0,"106.543839,29.473039","106.543666,29.633111",0,28427,2640,0
1,"106.543839,29.473039","106.609572,29.665203",0,32647,3180,0
2,"106.543839,29.473039","106.641637,29.612773",0,42168,3360,0
3,"106.543839,29.473039","106.55654,29.562133",0,15900,2100,0
4,"106.543839,29.473039","106.516845,29.616736",0,29974,2640,0
5,"106.543839,29.473039","106.55654,29.562133",0,15900,2100,0
6,"106.543839,29.473039","106.55654,29.562133",0,15900,2100,0
7,"106.543839,29.473039","106.520006,29.557101",0,19443,2100,0
8,"106.543839,29.473039","106.350857,29.523768",0,29476,2640,0
9,"106.543839,29.473039","106.564296,29.654847",0,29674,3060,0
10,"106.543839,29.473039","106.402117,29.80278",0,50031,3660,0
11,"106.543839,29.473039","106.448115,29.518068",0,21070,2220,0
12,"106.543839,29.473039","106.575232,29.723521",0,41845,3480,0
13,"106.543839,29.473039","106.714731,29.464225",0,32368,2700,7
14,"106.543839,29.473039","106.524603,29.541083",0,15948,1860,0
15,"106.543839,29.473039","106.548418,29.585873",0,18006,2280,0
16,"106.543839,29.473039","106.539246,29.599319",0,21138,2400,0
17,"106.543839,29.473039","106.333469,29.309595",0,40199,3540,0
18,"106.543839,29.473039","106.533262,29.609008",0,26123,2400,0
19,"106.543839,29.473039","105.742796,29.697112",0,103567,6120,60
20,"106.543839,29.473039","106.396445,29.653095",0,45769,4140,0
21,"106.543839,29.473039","106.424981,29.816815",0,52662,3900,0
22,"106.543839,29.473039","106.437744,29.834768",0,54095,4140,7
23,"106.543839,29.473039","106.48994,29.601242",0,23584,2460,0
24,"106.543839,29.473039","106.583517,29.661082",0,36609,3240,0
25,"106.543839,29.473039","106.609065,29.657856",0,31121,2760,0
26,"106.543839,29.473039","106.578811,29.583062",0,18013,2160,0
27,"106.543839,29.473039","106.33835,29.715338",0,48441,3600,4
28,"106.543839,29.473039","106.498158,29.548044",0,19145,2340,0
29,"106.543839,29.473039","106.48455,29.561045",0,22381,2580,0
30,"106.543839,29.473039","106.48455,29.561045",0,22381,2580,0
31,"106.543839,29.473039","106.609065,29.657856",0,31121,2760,0
32,"106.543839,29.473039","106.472794,29.565228",0,23820,2640,0
33,"106.543839,29.473039","106.51144,29.595375",0,23025,2700,0
34,"106.543839,29.473039","106.417592,29.804513",0,50532,3720,0
35,"106.543839,29.473039","106.532388,29.658287",0,32663,3000,0
36,"106.543839,29.473039","106.455966,29.510073",0,16266,2040,0
37,"106.543839,29.473039","106.517691,29.624592",0,29398,2760,0
38,"106.543839,29.473039","106.619487,29.698856",0,42183,4260,0
39,"106.543839,29.473039","106.560036,29.793809",0,49056,3840,0
40,"106.543839,29.473039","106.341044,29.605",0,38604,3420,0
41,"106.543839,29.473039","106.469056,29.59934",0,30140,2460,0
42,"106.543839,29.473039","106.50817,29.588904",0,23500,2520,0
43,"106.543839,29.473039","106.545289,29.741987",0,44271,3600,0
44,"106.543839,29.473039","106.632519,29.713308",0,48133,4320,0
45,"106.543839,29.473039","106.57406,29.645788",0,28127,2760,0
46,"106.543839,29.473039","106.527229,29.467279",0,3261,660,0
47,"106.543839,29.473039","106.575573,29.692734",0,39447,3600,0
48,"106.543839,29.473039","106.454977,29.548087",0,24363,2280,0
49,"106.543839,29.473039","106.489784,29.538306",0,18218,2160,0
50,"106.543839,29.473039","106.479904,29.554766",0,21475,2460,0
51,"106.543839,29.473039","106.544137,29.415566",0,23336,2100,0
52,"106.543839,29.473039","106.575235,29.57739",0,16264,1980,0
53,"106.543839,29.473039","106.611387,29.958465",0,72074,5220,23
54,"106.543839,29.473039","106.238898,29.586376",0,48591,4080,0
55,"106.543839,29.473039","106.538333,29.575092",0,19331,2700,0
56,"106.543839,29.473039","106.69207,29.535359",0,26531,2700,0
57,"106.543839,29.473039","106.529903,29.539833",0,16100,2040,0
58,"106.543839,29.473039","106.528709,29.434222",0,8870,1500,0
59,"106.543839,29.473039","106.559716,29.670023",0,36363,3600,0
